CustomerID,Years as Client,Total Products Purchased via the Bank,Client Salary,rfm_score,rfm_recency,Revenue Ranking,Salary Ranking,Balance Ranking,Overall_ranking,CreditScore,Geography,Gender,Age,Balance,Satisfaction_Score,Card_Type,Point_Earned,HasCrCard,IsActiveMember,Exited,Complain
15631451,6,2,69056,10,4,High Spending with Credit Card,Middle Income,Minimal Balance,Loyal Customer,604,Spain,Female,28,0,4,SILVER,634,Yes,Yes,No,No
15746995,9,1,12920,7,2,Normal,Low Income,High Saving Balance,Potential Customer,724,Germany,Male,31,138166,5,PLATINUM,376,Yes,No,No,No
15730673,7,1,138553,7,2,Normal,High Income,High Saving Balance,Potential Customer,567,Germany,Male,40,122265,1,SILVER,433,Yes,No,No,No
15734649,0,1,22833,3,1,Normal,Low Income,High Saving Balance,Very Low-value and Inactive,779,Spain,Female,55,133296,2,DIAMOND,384,Yes,No,Yes,Yes
15701081,2,1,61811,8,4,High Spending with no Credit Card,Middle Income,Minimal Balance,Potential Customer,785,France,Male,36,0,2,PLATINUM,607,No,Yes,No,No
15632503,0,1,191604,3,1,Normal,Very High Income,High Saving Balance,Very Low-value and Inactive,563,France,Female,32,148326,3,GOLD,356,Yes,No,Yes,Yes
15585928,2,1,25445,6,4,Normal,Low Income,Standard Balance,Normal Customer,821,Germany,Female,31,68928,4,GOLD,369,Yes,Yes,No,No
15648681,5,4,129965,5,2,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,747,France,Female,47,139915,5,DIAMOND,230,No,Yes,Yes,Yes
15747757,8,1,6210,6,1,Low Spending and no Credit Card,Low Income,High Saving Balance,Normal Customer,600,Germany,Female,58,118723,3,SILVER,313,No,No,Yes,Yes
15718921,7,1,134794,9,4,Normal,High Income,High Saving Balance,Potential Customer,625,Spain,Male,32,106957,2,SILVER,470,Yes,Yes,No,No
15571081,7,1,57550,11,4,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,773,France,Female,41,190239,2,DIAMOND,862,Yes,Yes,No,No
15734578,1,1,28367,6,4,Low Spending and no Credit Card,Low Income,High Saving Balance,Normal Customer,726,France,Female,53,113538,4,GOLD,276,No,Yes,No,No
15579583,4,1,51703,8,4,Normal,Middle Income,High Saving Balance,Potential Customer,641,Spain,Female,40,101090,5,GOLD,447,Yes,Yes,No,No
15622729,2,2,66603,7,4,Normal,Middle Income,Minimal Balance,Potential Customer,649,France,Female,46,0,3,SILVER,499,Yes,Yes,No,No
15662189,3,1,2740,8,4,Normal,Low Income,Minimal Balance,Potential Customer,434,Spain,Male,33,0,5,PLATINUM,556,Yes,Yes,No,No
15692718,7,2,69227,8,2,High Spending with no Credit Card,Middle Income,Minimal Balance,Potential Customer,738,France,Female,38,0,2,PLATINUM,677,No,No,No,No
15762716,10,1,31445,9,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,762,Spain,Female,60,168921,4,SILVER,909,Yes,No,Yes,Yes
15724851,9,1,150037,8,2,Normal,Very High Income,High Saving Balance,Potential Customer,507,Germany,Male,31,111590,2,PLATINUM,473,Yes,No,No,No
15587266,6,1,111449,8,4,Low Spending and no Credit Card,High Income,High Saving Balance,Potential Customer,606,Germany,Female,27,172310,4,DIAMOND,232,No,Yes,No,No
15675926,7,1,51226,6,1,Normal,Middle Income,High Saving Balance,Normal Customer,655,Germany,Male,34,118028,2,SILVER,573,Yes,No,Yes,Yes
15706268,1,1,53581,8,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,697,Germany,Male,51,147910,4,DIAMOND,639,Yes,Yes,No,No
15581871,7,2,149698,11,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,504,Germany,Male,42,131287,4,GOLD,809,Yes,Yes,No,No
15666166,0,1,160348,7,4,Normal,Very High Income,High Saving Balance,Potential Customer,653,France,Female,74,121276,3,GOLD,582,Yes,Yes,No,No
15671582,6,1,154642,10,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,660,Spain,Male,38,109869,3,PLATINUM,688,Yes,Yes,No,No
15680901,6,2,104332,9,4,Normal,High Income,Standard Balance,Potential Customer,652,France,Female,34,97436,5,SILVER,604,Yes,Yes,No,No
15642336,9,2,135630,8,2,Normal,High Income,Minimal Balance,Potential Customer,669,France,Female,42,0,2,PLATINUM,526,No,No,No,No
15653147,2,1,65362,8,4,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,594,France,Male,35,133853,1,GOLD,722,Yes,Yes,No,No
15571284,0,2,56176,7,4,Normal,Middle Income,High Saving Balance,Potential Customer,756,Germany,Male,32,109528,3,GOLD,516,Yes,Yes,No,No
15591360,4,2,60059,10,4,High Spending with no Credit Card,Middle Income,Standard Balance,Loyal Customer,642,France,Female,33,84607,5,GOLD,880,No,Yes,No,No
15810485,1,1,51365,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,486,Germany,Male,37,101438,3,PLATINUM,512,No,No,No,No
15611973,7,2,118753,11,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,804,France,Male,55,0,5,SILVER,914,Yes,Yes,No,No
15735572,9,1,116849,10,2,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,629,France,Male,59,113658,2,SILVER,968,Yes,Yes,Yes,Yes
15567860,7,2,45026,8,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,581,Spain,Female,44,189318,5,SILVER,846,Yes,No,Yes,Yes
15795690,3,1,189657,10,4,High Spending with Credit Card,Very High Income,Standard Balance,Loyal Customer,667,France,Male,31,99514,3,GOLD,962,Yes,Yes,No,No
15706464,4,2,57213,5,2,Low Spending and no Credit Card,Middle Income,Standard Balance,Normal Customer,667,Spain,Male,35,97585,4,GOLD,369,No,No,No,No
15725028,3,2,63687,9,4,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,679,France,Male,29,0,5,PLATINUM,717,Yes,Yes,No,No
15751167,4,2,58761,8,4,Normal,Middle Income,Minimal Balance,Potential Customer,680,France,Female,43,0,1,SILVER,528,Yes,Yes,No,No
15633944,3,1,14188,8,4,Normal,Low Income,High Saving Balance,Potential Customer,644,Spain,Male,32,136660,3,SILVER,543,Yes,Yes,No,No
15672637,4,1,145116,5,2,Normal,High Income,Standard Balance,Normal Customer,571,France,Female,30,85756,5,DIAMOND,396,Yes,No,No,No
15680895,7,1,187718,6,2,Normal,Very High Income,Minimal Balance,Normal Customer,627,Spain,Female,35,0,4,GOLD,256,Yes,No,No,No
15793825,4,2,27150,6,2,Normal,Low Income,Minimal Balance,Normal Customer,536,France,Male,39,0,1,PLATINUM,422,Yes,No,No,No
15611318,4,1,111623,7,1,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,599,Spain,Male,33,51691,4,DIAMOND,811,Yes,No,Yes,Yes
15768474,3,2,27244,7,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,744,Spain,Male,34,0,2,PLATINUM,764,Yes,No,No,No
15716276,2,1,57030,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,709,France,Female,34,111670,4,DIAMOND,585,Yes,No,No,No
15623668,2,2,25183,6,2,High Spending with no Credit Card,Low Income,High Saving Balance,Normal Customer,653,Germany,Male,31,154741,1,SILVER,733,No,No,No,No
15696361,7,1,129981,10,4,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,648,Germany,Male,31,125682,4,GOLD,744,No,Yes,No,No
15607988,8,1,118717,7,2,Normal,High Income,High Saving Balance,Potential Customer,663,Germany,Female,37,155304,1,SILVER,333,Yes,No,No,No
15637891,4,1,20134,7,4,Low Spending and no Credit Card,Low Income,High Saving Balance,Potential Customer,613,Germany,Female,43,140682,3,PLATINUM,290,No,Yes,No,No
15789865,9,1,190208,9,4,Low Spending and no Credit Card,Very High Income,Standard Balance,Potential Customer,620,France,Male,28,71903,5,SILVER,334,No,Yes,No,No
15627190,6,1,68022,8,4,Normal,Middle Income,High Saving Balance,Potential Customer,661,France,Male,51,146607,5,DIAMOND,259,Yes,Yes,No,No
15788224,1,1,110882,4,2,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,669,Germany,Male,45,123950,2,DIAMOND,298,No,No,No,No
15702149,1,1,132481,7,4,Normal,High Income,High Saving Balance,Potential Customer,767,Germany,Female,33,144753,1,GOLD,541,Yes,Yes,No,No
15708236,6,1,7033,8,4,Normal,Low Income,Standard Balance,Potential Customer,491,France,Female,72,91285,3,GOLD,277,Yes,Yes,No,No
15568469,0,2,27863,7,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,653,France,Male,43,0,2,SILVER,901,Yes,No,No,No
15764444,8,2,87008,10,4,Normal,High Income,High Saving Balance,Loyal Customer,679,Germany,Male,58,125851,2,DIAMOND,572,Yes,Yes,No,No
15794204,7,1,27411,8,4,Normal,Low Income,High Saving Balance,Potential Customer,687,France,Male,28,108117,3,PLATINUM,387,Yes,Yes,No,No
15807546,2,2,46395,7,4,Normal,Middle Income,Minimal Balance,Potential Customer,837,France,Female,38,0,4,SILVER,459,Yes,Yes,No,No
15782159,8,2,194245,12,4,High Spending with Credit Card,Very High Income,Standard Balance,Loyal Customer,850,France,Male,28,67640,5,GOLD,990,Yes,Yes,No,No
15618703,6,1,151317,8,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,663,Spain,Female,53,150200,3,GOLD,654,No,Yes,Yes,Yes
15793317,7,1,118143,6,2,Normal,High Income,High Saving Balance,Normal Customer,547,Spain,Female,22,141287,5,PLATINUM,282,Yes,No,No,No
15740487,6,3,138701,6,2,Normal,High Income,Minimal Balance,Normal Customer,627,France,Female,41,0,4,DIAMOND,223,Yes,Yes,Yes,Yes
15722479,1,2,6036,8,4,High Spending with no Credit Card,Low Income,Minimal Balance,Potential Customer,707,France,Male,37,0,2,GOLD,788,No,Yes,No,No
15688264,0,2,41264,9,4,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,629,France,Female,43,0,2,SILVER,908,Yes,Yes,No,No
15583067,4,1,63185,10,4,High Spending with no Credit Card,Middle Income,Standard Balance,Loyal Customer,687,France,Female,36,97158,2,PLATINUM,817,No,Yes,No,No
15686670,2,2,92536,3,1,Normal,High Income,Minimal Balance,Very Low-value and Inactive,588,France,Female,36,0,3,DIAMOND,343,Yes,No,Yes,Yes
15593345,6,2,158736,10,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,502,Germany,Female,33,125241,2,DIAMOND,742,Yes,Yes,No,No
15811690,2,1,18633,6,1,High Spending with no Credit Card,Low Income,High Saving Balance,Normal Customer,793,Germany,Male,54,128966,5,SILVER,835,No,No,Yes,Yes
15734008,5,1,71830,5,1,Normal,Middle Income,High Saving Balance,Normal Customer,727,Germany,Male,59,152581,4,PLATINUM,599,Yes,No,Yes,Yes
15771856,1,2,19526,5,2,Normal,Low Income,Minimal Balance,Normal Customer,632,Spain,Female,32,0,1,GOLD,523,Yes,No,No,No
15762045,5,2,110953,10,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,474,Germany,Female,37,142689,4,DIAMOND,822,Yes,Yes,No,No
15778142,1,2,4466,8,4,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,850,Germany,Female,31,130090,3,GOLD,729,Yes,Yes,No,No
15689268,9,1,105819,12,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,584,France,Male,36,0,3,PLATINUM,951,Yes,Yes,No,No
15721507,1,1,149559,6,1,High Spending with no Credit Card,High Income,High Saving Balance,Normal Customer,713,France,Female,32,117094,3,PLATINUM,829,No,No,Yes,Yes
15750476,8,2,4070,7,2,Normal,Low Income,Minimal Balance,Potential Customer,742,Spain,Male,24,0,4,DIAMOND,255,Yes,No,No,No
15810723,10,3,132741,7,1,Normal,High Income,Minimal Balance,Potential Customer,607,France,Female,39,0,5,SILVER,480,Yes,No,Yes,Yes
15787229,2,2,61251,6,2,High Spending with Credit Card,Middle Income,Minimal Balance,Normal Customer,761,Spain,Female,34,0,3,SILVER,741,Yes,No,No,No
15570508,7,1,91348,6,2,Normal,High Income,Standard Balance,Normal Customer,600,France,Male,49,90219,4,DIAMOND,367,Yes,No,No,No
15617065,4,1,171045,7,1,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,650,Spain,Male,42,194533,3,PLATINUM,824,Yes,No,Yes,Yes
15689786,1,1,155850,5,1,High Spending with no Credit Card,Very High Income,High Saving Balance,Normal Customer,850,Germany,Male,56,169744,1,DIAMOND,757,No,No,Yes,Yes
15648876,5,1,27381,6,2,Normal,Low Income,Minimal Balance,Normal Customer,501,France,Female,34,0,4,PLATINUM,501,Yes,No,No,No
15802106,8,1,154209,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,418,France,Male,34,155974,4,GOLD,777,Yes,No,No,No
15773869,4,1,93625,7,4,Normal,High Income,High Saving Balance,Potential Customer,797,Spain,Male,59,129321,3,GOLD,245,Yes,Yes,No,No
15711635,6,2,64746,6,2,Normal,Middle Income,High Saving Balance,Normal Customer,788,Germany,Female,42,138650,4,GOLD,372,Yes,No,No,No
15795527,2,2,82816,4,2,Normal,High Income,High Saving Balance,Normal Customer,699,Spain,Male,43,136488,4,PLATINUM,237,Yes,No,No,No
15759133,6,2,27309,9,4,Normal,Low Income,Minimal Balance,Potential Customer,616,France,Male,18,0,3,PLATINUM,466,Yes,Yes,No,No
15679394,4,1,104877,9,4,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,651,France,Female,41,38617,1,SILVER,771,Yes,Yes,No,No
15801072,7,2,151316,8,2,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,654,France,Female,28,0,2,PLATINUM,660,Yes,No,No,No
15646082,8,1,91817,7,1,Normal,High Income,Standard Balance,Potential Customer,676,France,Female,34,82909,1,GOLD,502,Yes,No,Yes,Yes
15796111,8,1,125311,10,2,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,708,Germany,Female,54,145151,4,PLATINUM,863,No,Yes,Yes,Yes
15670646,0,1,14869,6,2,High Spending with Credit Card,Low Income,High Saving Balance,Normal Customer,499,Spain,Female,42,147188,5,SILVER,662,Yes,Yes,Yes,Yes
15578722,4,2,196112,8,2,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,689,France,Male,39,0,2,GOLD,969,Yes,No,No,No
15815095,7,2,24093,6,1,Normal,Low Income,High Saving Balance,Normal Customer,850,Spain,Male,54,108186,3,PLATINUM,431,No,No,Yes,Yes
15730360,4,2,66264,7,4,Normal,Middle Income,Minimal Balance,Potential Customer,502,France,Male,30,0,4,DIAMOND,396,Yes,Yes,No,No
15763194,7,2,100304,9,4,Normal,High Income,Minimal Balance,Potential Customer,643,France,Male,34,0,5,DIAMOND,520,No,Yes,No,No
15720725,2,2,167910,7,2,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,762,France,Male,28,0,2,DIAMOND,989,Yes,No,No,No
15567834,5,1,16247,7,4,Normal,Low Income,High Saving Balance,Potential Customer,719,France,Male,49,105918,1,DIAMOND,221,Yes,Yes,No,No
15720644,6,2,103604,9,2,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,789,France,Male,27,0,5,GOLD,859,Yes,No,No,No
15811742,7,2,7680,9,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,553,Spain,Male,42,0,3,SILVER,869,Yes,No,No,No
15813363,2,2,95216,7,2,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,448,Spain,Male,25,0,2,PLATINUM,843,No,No,No,No
15717629,6,2,148173,9,4,Normal,High Income,Standard Balance,Potential Customer,632,Germany,Male,42,59972,1,SILVER,491,No,Yes,No,No
15713160,7,2,124383,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,669,Spain,Male,25,157229,1,GOLD,632,Yes,No,No,No
15568878,5,2,159311,6,2,Normal,Very High Income,Minimal Balance,Normal Customer,654,Spain,Male,34,0,3,PLATINUM,527,Yes,No,No,No
15809800,4,2,6787,6,2,Normal,Low Income,Minimal Balance,Normal Customer,726,France,Female,38,0,5,DIAMOND,523,No,No,No,No
15736420,4,2,197298,8,2,High Spending with no Credit Card,Very High Income,High Networth and Substantial Savings Balance,Potential Customer,596,France,Male,21,210433,5,DIAMOND,896,No,Yes,Yes,Yes
15757933,1,1,21557,7,2,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,733,Germany,Female,30,102453,5,PLATINUM,950,Yes,No,No,No
15623072,5,2,56518,5,2,Normal,Middle Income,Minimal Balance,Normal Customer,529,Spain,Female,35,0,4,DIAMOND,284,Yes,No,No,No
15683993,8,2,158841,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,493,France,Female,37,142987,4,DIAMOND,660,Yes,No,No,No
15570947,7,2,126396,8,4,Normal,High Income,High Saving Balance,Potential Customer,615,Spain,Female,29,143331,1,DIAMOND,229,Yes,Yes,No,No
15797767,6,1,148088,6,2,Low Spending and no Credit Card,High Income,Minimal Balance,Normal Customer,600,France,Female,49,0,3,PLATINUM,269,No,Yes,Yes,Yes
15731989,4,2,33702,7,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,666,France,Male,36,120165,4,GOLD,617,Yes,No,No,No
15591035,6,1,84622,8,4,Low Spending and no Credit Card,High Income,Minimal Balance,Potential Customer,644,Spain,Male,54,0,5,GOLD,313,No,Yes,No,No
15586479,4,1,185581,4,1,Normal,Very High Income,Minimal Balance,Normal Customer,692,France,Female,36,0,1,PLATINUM,283,Yes,No,Yes,Yes
15605872,6,1,62769,11,4,High Spending with Credit Card,Middle Income,Standard Balance,Loyal Customer,707,France,Male,73,66573,3,GOLD,884,Yes,Yes,No,No
15666012,4,2,38829,8,4,Normal,Middle Income,High Saving Balance,Potential Customer,603,France,Male,40,102833,3,GOLD,448,Yes,Yes,No,No
15641733,5,1,110749,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,671,France,Female,34,164758,2,GOLD,965,Yes,No,No,No
15593178,10,1,54084,7,2,Normal,Middle Income,High Saving Balance,Potential Customer,568,Spain,Female,36,153611,2,SILVER,244,Yes,Yes,Yes,Yes
15649183,8,3,88659,9,4,Low Spending and no Credit Card,High Income,Minimal Balance,Potential Customer,598,Spain,Female,35,0,4,DIAMOND,235,No,Yes,No,No
15736399,10,2,177939,7,2,Normal,Very High Income,Minimal Balance,Potential Customer,606,Spain,Male,42,0,2,PLATINUM,230,Yes,No,No,No
15751137,3,1,174235,6,2,Normal,Very High Income,High Saving Balance,Normal Customer,850,Germany,Female,36,169026,4,GOLD,492,Yes,No,No,No
15757188,4,2,82697,10,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,644,Spain,Female,26,153456,5,PLATINUM,944,Yes,Yes,No,No
15726167,4,2,142416,9,4,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,655,France,Male,37,0,3,PLATINUM,774,Yes,Yes,No,No
15624850,10,2,62811,10,2,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,850,France,Male,30,153973,1,DIAMOND,945,Yes,No,No,No
15717700,9,2,25339,11,4,High Spending with no Credit Card,Low Income,High Saving Balance,Loyal Customer,683,Spain,Male,34,114610,5,DIAMOND,739,No,Yes,No,No
15716347,7,2,176487,8,4,Low Spending and no Credit Card,Very High Income,High Saving Balance,Potential Customer,663,Germany,Male,37,143626,3,SILVER,342,No,Yes,No,No
15696287,1,1,49834,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,682,Germany,Female,38,116520,1,GOLD,463,Yes,Yes,Yes,Yes
15638871,6,2,55829,8,4,Normal,Middle Income,Standard Balance,Potential Customer,639,France,Male,77,80926,5,GOLD,291,Yes,Yes,No,No
15765093,6,1,155823,11,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,704,France,Male,23,166595,4,GOLD,881,Yes,Yes,No,No
